Id,Thứ,Ngày,Thứ tự công ty,Mã khách hàng,Site ăn,Bếp thực hiện,Suất ăn phục vụ,Ca,Số lượng khách hàng dự kiến,Số lượng chốt ngày liền trước,Số lượng máy tính dự kiến,Số lượng được phê duyệt,Tổng số lượng phần ăn để đặt hàng,Ghi chú,Chị Nga duyệt,Trạng thái duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu số lượng đặt ngày trước đó,Món mặn 1 Tên,Món mặn 1 tên - vị trí,Món mặn 1 SL,Món mặn 2 Tên,Món mặn 2 tên - vị trí,Món mặn 2 SL,Món mặn 3 Tên,Món mặn 3 tên - vị trí,Món mặn 3 SL,Món mặn 4 Tên,Món mặn 4 tên - vị trí,Món mặn 4 SL,Món mặn 5 Tên,Món mặn 5 tên - vị trí,Món mặn 5 SL,Món mặn 6 Tên,Món mặn 6 tên - vị trí,Món mặn 6 SL,Món chay 1 Tên,Món chay 1 tên - vị trí,Món chay 1 SL,Món chay 2 Tên,Món chay 2 tên - vị trí,Món chay 2 SL,Món chay 3 Tên,Món chay 3 tên - vị trí,Món chay 3 SL,Món nước 1 Tên,Món nước 1 tên - vị trí,Món nước 1 SL,Món nước 2 Tên,Món nước 2 tên - vị trí Copy,Món nước 2 SL,Món canh 1 Tên,Món canh 1 tên - vị trí,Món canh 1 SL,Món xào/luộc 1 Tên,Món xào/luộc 1 tên - vị trí,Món xào/luộc 1 SL,Món xào/luộc 2 Tên,Món xào/luộc 2 tên - vị trí,Món xào luộc 2 SL,Món tráng miệng 1 Tên,Món tráng miệng 1 tên - vị trí,Món tráng miệng 1 SL,Món mì sữa 1 Tên,Món mì sữa 1 SL,Món cháo Tên,Món cháo SL
2269,Thứ 4,22/04/2026,4,TOÀN CẦU LIXIL,LIX01,,,Ca 2,,30,,,30,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270,Thứ 4,22/04/2026,4,TOÀN CẦU LIXIL,LIX01,,,Ca 2,,60,,,60,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2323,Thứ 5,23/04/2026,4,TOÀN CẦU LIXIL,LIX01,,,Ca 1,,390,,,390,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2324,Thứ 5,23/04/2026,4,TOÀN CẦU LIXIL,LIX01,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2325,Thứ 5,23/04/2026,4,TOÀN CẦU LIXIL,LIX01,,,Ca 2,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326,Thứ 5,23/04/2026,4,TOÀN CẦU LIXIL,LIX01,,,Ca 2,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327,Thứ 5,23/04/2026,4,TOÀN CẦU LIXIL,LIX01,,,Ca 3,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2328,Thứ 5,23/04/2026,4,TOÀN CẦU LIXIL,LIX01,,,Ca 3,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2389,Thứ 6,24/04/2026,4,TOÀN CẦU LIXIL,LIX01,,,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2390,Thứ 6,24/04/2026,4,TOÀN CẦU LIXIL,LIX01,,,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391,Thứ 6,24/04/2026,4,TOÀN CẦU LIXIL,LIX01,,,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2392,Thứ 6,24/04/2026,4,TOÀN CẦU LIXIL,LIX01,,,Ca 2,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2393,Thứ 6,24/04/2026,4,TOÀN CẦU LIXIL,LIX01,,,Ca 2,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2394,Thứ 6,24/04/2026,4,TOÀN CẦU LIXIL,LIX01,,,Ca 2,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535,Thứ 7,25/04/2026,4,TOÀN CẦU LIXIL,LIX01,,,Ca 1,,52,,,52,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536,Thứ 7,25/04/2026,4,TOÀN CẦU LIXIL,LIX01,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537,Thứ 7,25/04/2026,4,TOÀN CẦU LIXIL,LIX01,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538,Thứ 7,25/04/2026,4,TOÀN CẦU LIXIL,LIX01,,,Ca 2,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539,Thứ 7,25/04/2026,4,TOÀN CẦU LIXIL,LIX01,,,Ca 2,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540,Thứ 7,25/04/2026,4,TOÀN CẦU LIXIL,LIX01,,,Ca 2,,499,,,499,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822,Thứ 2,27/04/2026,4,TOÀN CẦU LIXIL,LIX01,,Suất mặn,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823,Thứ 2,27/04/2026,4,TOÀN CẦU LIXIL,LIX01,,Suất nước,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2824,Thứ 2,27/04/2026,4,TOÀN CẦU LIXIL,LIX01,,Suất chay,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2862,Thứ 3,28/04/2026,4,TOÀN CẦU LIXIL,LIX01,,Suất mặn,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2863,Thứ 3,28/04/2026,4,TOÀN CẦU LIXIL,LIX01,,Suất nước,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907,Thứ 3,28/04/2026,4,TOÀN CẦU LIXIL,LIX01,,Suất chay,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3307,Thứ 3,28/04/2026,4,TOÀN CẦU LIXIL,LIX01,,Suất mặn,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3308,Thứ 3,28/04/2026,4,TOÀN CẦU LIXIL,LIX01,,Suất nước,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3309,Thứ 3,28/04/2026,4,TOÀN CẦU LIXIL,LIX01,,Suất mặn,Ca 2,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3368,Thứ 3,28/04/2026,4,TOÀN CẦU LIXIL,LIX01,,Suất chay,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2918,Thứ 4,29/04/2026,4,TOÀN CẦU LIXIL,,,Suất mặn,Ca 1,884,,,,884,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,Gỏi thịt bánh phồng tôm,01 - Gỏi thịt bánh phồng tôm,884,Bò lagu,02 - Bò lagu,884,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,Canh cải xanh nấu mọc,12 - Canh cải xanh nấu mọc,884,Dưa leo,13 - Dưa leo,884,,,,Ổi,15 - Ổi,884,,,,
2919,Thứ 4,29/04/2026,4,TOÀN CẦU LIXIL,,,Suất mặn,Ca 2,147,,,,147,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,Cá tráo chiên,01 - Cá tráo chiên,147,Thịt xào đậu ve,02 - Thịt xào đậu ve,147,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,Canh cải thảo,12 - Canh cải thảo,147,Cải luộc,13 - Cải luộc,147,,,,,,,,,,
2963,Thứ 4,29/04/2026,4,TOÀN CẦU LIXIL,,,Suất mì sữa,Ca 3,57,,,,57,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2974,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,,Suất mặn,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2975,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,,Suất nước,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3019,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,,Suất chay,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3030,Thứ 6,01/05/2026,4,TOÀN CẦU LIXIL,LIX01,,Suất mặn,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3031,Thứ 6,01/05/2026,4,TOÀN CẦU LIXIL,LIX01,,Suất nước,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3075,Thứ 6,01/05/2026,4,TOÀN CẦU LIXIL,LIX01,,Suất chay,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3086,Thứ 7,02/05/2026,4,TOÀN CẦU LIXIL,LIX01,,Suất mặn,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3087,Thứ 7,02/05/2026,4,TOÀN CẦU LIXIL,LIX01,,Suất nước,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3131,Thứ 7,02/05/2026,4,TOÀN CẦU LIXIL,LIX01,,Suất chay,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3142,Chủ nhật,03/05/2026,4,TOÀN CẦU LIXIL,LIX01,,Suất mặn,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3143,Chủ nhật,03/05/2026,4,TOÀN CẦU LIXIL,LIX01,,Suất nước,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3187,Chủ nhật,03/05/2026,4,TOÀN CẦU LIXIL,LIX01,,Suất chay,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3437,Thứ 4,29/04/2026,4,TOÀN CẦU LIXIL,,,Suất mặn,Ca 1,,884,,,884,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3438,Thứ 4,29/04/2026,4,TOÀN CẦU LIXIL,,,Suất nước,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3439,Thứ 4,29/04/2026,4,TOÀN CẦU LIXIL,,,Suất mặn,Ca 2,,147,,,147,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3498,Thứ 4,29/04/2026,4,TOÀN CẦU LIXIL,,,Suất chay,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3514,Thứ 4,29/04/2026,4,TOÀN CẦU LIXIL,,,Suất mì sữa,Ca 3,,57,,,57,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất mặn,"SN, S1, S6 - Ca 1",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3538,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất chay,"SN, S1, S6 - Ca 1",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3539,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất mì sữa,"SN, S1, S6 - Ca 1",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3597,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất nước,"SN, S1, S6 - Ca 1",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3610,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất mặn,S2 - Ca 2,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3691,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất chay,S2 - Ca 2,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3692,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất nước,S2 - Ca 2,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3693,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất mì sữa,S2 - Ca 2,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3694,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất mặn,"S3, S7 - Ca 3",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3699,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất mì sữa,"S3, S7 - Ca 3",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3700,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất nước,"S3, S7 - Ca 3",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3701,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất chay,"S3, S7 - Ca 3",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3702,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất mặn,"SN, S1, S6 - Ca 1",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3703,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất nước,"SN, S1, S6 - Ca 1",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3704,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất nước,S2 - Ca 2,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3705,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất mặn,"S3, S7 - Ca 3",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3706,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất mì sữa,"S3, S7 - Ca 3",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3707,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất mặn,S2 - Ca 2,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3708,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất mì sữa,S2 - Ca 2,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3709,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất mì sữa,"SN, S1, S6 - Ca 1",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3710,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất nước,"S3, S7 - Ca 3",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3711,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất chay,S2 - Ca 2,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3712,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất chay,"S3, S7 - Ca 3",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3713,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất chay,"SN, S1, S6 - Ca 1",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3714,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất mặn,"SN, S1, S6 - Ca 1",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3715,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất chay,"SN, S1, S6 - Ca 1",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3716,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất chay,S2 - Ca 2,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3717,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất mì sữa,"S3, S7 - Ca 3",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3718,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất nước,"SN, S1, S6 - Ca 1",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3719,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất mì sữa,S2 - Ca 2,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3720,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất mì sữa,"SN, S1, S6 - Ca 1",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
